avgpol,axxpol,ayypol,azzpol,molpol,ASA+,ASA-,ASA_H,ASA_P,asa,maximalprojectionarea,maximalprojectionradius,minimalprojectionarea,minimalprojectionradius,psa,vdwsa,volume,chainatomcount,chainbondcount,fsp3,fusedringcount,rotatablebondcount,acceptorcount,accsitecount,donorcount,donsitecount,mass,hararyindex,balabanindex,hyperwienerindex,wienerindex,wienerpolarity,dipole,nHeavyAtom,nC,nN,nO,nS,nP,fragCpx,nRing,SLogP
18.48,15.02,16.24,24.2,17.95,358.48,256.47,102.01,310.13,48.35,55.56,6.46,28.33,3.23,27.03,287.99,165.49,6.0,6.0,0.89,0.0,4.0,2.0,2.0,0.0,0.0,152.241,24.27,1.69,544.0,191.0,8.0,3.05,11,9,2,0,0,0,11.02,1,1.77608
20.64,18.36,15.73,27.83,19.79,381.04,277.01,104.03,333.02,48.02,63.68,6.99,28.09,3.57,27.03,317.57,182.92,6.0,6.0,0.9,0.0,4.0,2.0,2.0,0.0,0.0,166.268,27.77,1.91,721.0,242.0,11.0,2.97,12,10,2,0,0,0,12.02,1,2.16618
19.51,14.76,17.71,26.07,18.64,379.45,300.09,79.36,315.83,63.62,61.07,6.72,28.2,3.49,36.26,303.43,175.13,6.0,6.0,0.89,0.0,4.0,3.0,4.0,0.0,0.0,168.24,27.77,1.91,721.0,242.0,11.0,1.8,12,9,2,1,0,0,12.03,1,1.01248
21.47,17.15,15.66,31.59,19.53,449.52,320.37,129.15,349.7,99.82,67.84,8.65,23.64,3.01,56.81,323.95,189.73,13.0,12.0,0.8,0.0,8.0,3.0,4.0,0.0,0.0,180.251,28.34,2.76,1365.0,364.0,10.0,1.38,13,10,2,1,0,0,12.03,0,2.39076
18.98,26.35,17.24,13.33,19.33,374.69,245.56,129.13,330.83,43.86,58.43,6.72,28.96,3.41,23.79,274.95,166.53,6.0,6.0,0.36,0.0,4.0,1.0,1.0,0.0,0.0,159.232,27.77,1.91,721.0,242.0,11.0,2.5,12,11,1,0,0,0,12.01,1,2.9229800000000017
22.88,19.71,21.34,27.58,22.75,322.69,253.26,69.43,280.07,42.62,58.83,6.21,36.51,3.76,27.03,344.91,206.04,5.0,5.0,0.92,2.0,3.0,2.0,2.0,0.0,0.0,192.306,38.16,1.76,907.0,320.0,20.0,3.1,14,12,2,0,0,0,43.02,3,2.41218
18.53,14.23,17.16,24.2,17.95,346.51,249.96,96.55,298.68,47.83,57.67,6.15,28.9,3.63,27.03,286.49,165.9,5.0,5.0,0.89,0.0,3.0,2.0,2.0,0.0,0.0,152.241,24.67,1.78,492.0,182.0,10.0,3.4,11,9,2,0,0,0,11.02,1,1.77608
19.96,23.46,19.21,17.21,19.79,331.69,246.5,85.19,285.8,45.89,55.39,5.68,34.63,3.81,27.03,317.47,182.63,5.0,5.0,0.9,0.0,3.0,2.0,2.0,0.0,0.0,166.268,28.39,2.04,630.0,227.0,14.0,2.97,12,10,2,0,0,0,12.02,1,2.16618
17.94,16.4,25.29,12.13,18.21,377.76,242.56,135.2,312.29,65.47,57.13,6.7,26.31,3.43,33.02,261.27,158.73,6.0,6.0,0.3,0.0,4.0,2.0,3.0,0.0,0.0,161.204,27.77,1.91,721.0,242.0,11.0,2.21,12,10,1,1,0,0,12.02,1,2.369180000000001
20.13,17.4,28.68,14.3,20.59,399.24,254.97,144.27,319.87,79.36,58.91,6.95,28.89,3.42,23.79,269.12,168.32,6.0,6.0,0.3,0.0,4.0,1.0,1.0,0.0,0.0,177.27,27.77,1.91,721.0,242.0,11.0,1.57,12,10,1,0,1,0,12.02,1,3.082480000000001
29.29,22.0,28.11,37.76,30.17,451.43,273.5,177.93,399.21,52.22,77.53,6.85,46.6,4.94,44.1,386.45,248.75,8.0,9.0,0.12,0.0,4.0,2.0,3.0,0.0,0.0,284.74,64.88,1.96,2593.0,814.0,28.0,3.67,20,16,2,1,0,0,61.04,2,3.9004800000000026
22.6,26.37,27.31,14.12,22.46,380.1,222.08,158.02,265.93,114.17,69.5,5.78,36.49,5.21,53.33,299.6,193.0,6.0,6.0,0.27,2.0,2.0,3.0,5.0,0.0,0.0,236.66,47.86,1.76,1149.0,423.0,24.0,2.53,16,11,2,2,0,0,49.05,2,1.97908
20.33,25.65,22.57,12.78,20.54,355.89,245.13,110.77,247.3,108.59,64.73,5.85,34.26,4.67,53.33,283.63,179.13,5.0,5.0,0.27,2.0,2.0,3.0,5.0,0.0,0.0,202.213,43.33,1.84,938.0,356.0,22.0,2.47,15,11,2,2,0,0,46.04,2,1.3256800000000002
26.22,24.8,37.84,16.02,26.57,421.84,245.64,176.19,329.89,91.94,78.54,7.82,31.42,3.78,61.17,318.81,217.12,7.0,8.0,0.15,0.0,3.0,3.0,5.0,0.0,0.0,258.3,54.89,1.72,2132.0,648.0,24.0,4.9,18,13,2,2,1,0,55.05,2,2.6365800000000004
26.84,26.84,23.08,30.59,27.57,397.92,288.2,109.71,352.31,45.61,67.92,5.85,49.33,5.39,35.82,390.81,236.35,5.0,6.0,0.53,0.0,4.0,2.0,2.0,1.0,1.0,228.339,51.4,1.94,1507.0,518.0,24.0,2.96,17,15,2,0,0,0,52.02,2,3.349280000000002
18.48,14.16,17.1,24.17,17.95,335.82,254.39,81.42,286.09,49.73,57.4,6.24,29.53,3.58,35.82,281.69,165.02,5.0,5.0,0.89,0.0,3.0,2.0,2.0,1.0,1.0,152.241,24.67,1.78,492.0,182.0,10.0,2.92,11,9,2,0,0,0,11.02,1,1.82238
22.21,18.21,20.68,27.74,21.64,357.16,276.01,81.15,308.37,48.79,63.52,6.43,36.26,4.04,35.82,341.76,199.35,5.0,5.0,0.91,0.0,3.0,2.0,2.0,1.0,1.0,180.295,31.97,1.91,825.0,284.0,15.0,2.86,13,11,2,0,0,0,13.02,1,2.602580000000001
20.8,17.84,14.31,30.23,20.92,392.02,222.31,169.71,334.0,58.02,62.95,7.36,29.77,3.39,35.82,281.58,175.93,7.0,7.0,0.3,0.0,4.0,2.0,2.0,1.0,1.0,194.66,31.53,1.81,950.0,302.0,13.0,1.45,13,10,2,0,0,0,13.03,1,2.34328
18.44,25.72,16.74,12.86,19.08,373.91,246.14,127.77,322.13,51.78,57.92,6.76,28.12,3.45,35.82,265.13,161.96,6.0,6.0,0.3,0.0,4.0,2.0,2.0,1.0,1.0,160.22,27.77,1.91,721.0,242.0,11.0,2.76,12,10,2,0,0,0,12.02,1,1.68988
21.67,27.05,24.54,13.43,21.12,379.99,211.61,168.38,264.31,115.68,70.07,6.13,36.78,5.13,73.12,285.76,185.89,9.0,9.0,0.2,0.0,4.0,4.0,6.0,2.0,2.0,224.64,41.02,2.23,1122.0,390.0,19.0,2.87,15,10,2,2,0,0,15.05,1,2.36378
19.34,25.1,20.85,12.08,19.18,363.66,236.49,127.18,240.95,122.71,64.66,6.11,31.5,4.7,73.12,269.63,171.92,8.0,8.0,0.2,0.0,4.0,4.0,6.0,2.0,2.0,190.202,36.68,2.3,926.0,328.0,17.0,4.61,14,10,2,2,0,0,14.04,1,1.71038
18.52,19.84,24.49,11.22,18.7,349.78,204.86,144.92,284.79,64.99,59.8,6.16,28.03,4.23,35.82,249.33,158.19,6.0,6.0,0.22,0.0,3.0,2.0,2.0,1.0,1.0,180.64,28.68,2.11,601.0,222.0,13.0,3.89,12,9,2,0,0,0,12.03,1,2.6655800000000003
19.63,18.13,11.96,28.79,19.44,400.95,246.14,154.81,308.89,92.06,65.89,7.34,27.95,3.5,62.12,276.92,172.55,8.0,8.0,0.2,0.0,4.0,3.0,4.0,1.0,1.0,190.202,35.28,2.03,1158.0,364.0,14.0,4.48,14,10,2,2,0,0,14.04,1,2.1487800000000004
18.38,14.36,27.46,13.32,16.59,427.92,324.97,102.95,307.44,120.49,60.48,8.03,23.59,3.25,66.04,280.46,165.0,12.0,11.0,0.75,0.0,7.0,4.0,6.0,0.0,0.0,168.196,25.24,2.73,1001.0,286.0,9.0,0.0,12,8,2,2,0,0,11.04,0,0.84696
18.05,16.43,12.48,25.24,18.22,388.97,265.45,123.52,330.17,58.79,57.31,6.73,28.92,3.45,33.02,261.56,158.77,6.0,6.0,0.3,0.0,4.0,2.0,3.0,0.0,0.0,161.204,27.77,1.91,721.0,242.0,11.0,2.62,12,10,1,1,0,0,12.02,1,2.11688
18.15,12.94,16.04,25.46,18.24,364.45,217.0,147.45,270.32,94.14,54.99,6.36,26.6,3.39,33.02,247.17,155.69,6.0,6.0,0.22,0.0,3.0,2.0,3.0,0.0,0.0,181.62,28.33,2.01,666.0,232.0,12.0,4.35,12,9,1,1,0,0,12.03,1,2.632480000000001
20.22,14.18,19.29,27.18,20.19,375.19,207.9,167.29,250.5,124.69,60.32,6.44,31.74,3.89,33.02,262.79,169.65,7.0,7.0,0.22,0.0,3.0,2.0,3.0,0.0,0.0,216.06,32.59,2.01,785.0,276.0,15.0,3.83,13,9,1,1,0,0,13.04,1,3.285880000000001
22.92,19.21,19.11,30.43,22.43,452.11,299.43,152.68,349.83,102.28,64.86,7.29,31.96,3.79,66.04,325.67,201.48,10.0,10.0,0.33,0.0,6.0,4.0,6.0,0.0,0.0,216.24,42.27,2.0,2117.0,562.0,17.0,0.63,16,12,2,2,0,0,16.04,1,2.27156
20.17,14.14,17.43,28.95,20.61,405.58,282.31,123.26,350.08,55.49,59.14,6.95,29.26,3.45,23.79,268.81,168.34,6.0,6.0,0.3,0.0,4.0,1.0,1.0,0.0,0.0,177.27,27.77,1.91,721.0,242.0,11.0,2.54,12,10,1,0,1,0,12.02,1,2.8334800000000007
20.34,15.13,17.06,28.82,20.6,386.68,239.61,147.07,305.79,80.89,57.39,6.68,30.43,3.55,23.79,255.08,165.29,6.0,6.0,0.22,0.0,3.0,1.0,1.0,0.0,0.0,197.68,28.33,2.01,666.0,232.0,12.0,5.13,12,9,1,0,1,0,12.03,1,3.345780000000002
17.97,13.56,15.96,24.39,18.75,368.89,237.52,131.37,283.71,85.18,52.92,6.09,28.73,3.55,23.79,238.71,151.39,5.0,5.0,0.22,0.0,3.0,1.0,1.0,0.0,0.0,163.24,24.67,1.78,492.0,182.0,10.0,2.45,11,9,1,0,1,0,11.02,1,2.692380000000001
25.44,27.05,29.4,19.86,25.47,442.41,254.77,187.64,335.73,106.68,69.63,6.55,43.98,4.93,52.89,329.1,213.09,10.0,10.0,0.27,0.0,5.0,2.0,3.0,1.0,1.0,254.73,44.16,2.31,1528.0,488.0,19.0,4.73,16,11,2,1,1,0,16.05,1,2.8696800000000007
23.15,16.27,20.25,32.95,24.06,415.82,256.79,159.03,311.85,103.97,64.17,7.05,31.53,3.64,36.68,273.94,181.78,5.0,5.0,0.2,2.0,3.0,2.0,2.0,0.0,0.0,220.31,37.55,1.7,993.0,334.0,16.0,2.74,14,10,2,0,2,0,43.04,2,3.302080000000001
25.26,34.67,24.55,16.57,24.82,402.03,231.08,170.95,316.02,86.01,73.87,7.7,32.59,4.26,47.58,322.77,211.06,10.0,10.0,0.33,0.0,4.0,2.0,2.0,0.0,0.0,253.13,44.82,2.36,1525.0,482.0,21.0,0.0,16,12,2,0,0,0,16.04,1,3.9057600000000017
18.51,24.84,19.38,11.32,18.7,333.18,208.16,125.02,242.95,90.23,59.88,5.9,30.34,4.31,53.33,253.95,161.02,5.0,5.0,0.2,2.0,2.0,3.0,4.0,0.0,0.0,188.186,39.0,1.93,771.0,298.0,19.0,5.2,14,10,2,2,0,0,43.04,2,1.50818
22.37,25.03,28.41,13.66,23.0,343.43,196.92,146.51,253.43,90.0,67.45,5.76,34.68,4.7,44.1,274.86,185.49,6.0,6.0,0.2,2.0,2.0,3.0,4.0,0.0,0.0,238.69,43.71,1.88,915.0,351.0,22.0,4.89,15,10,2,1,1,0,46.05,2,2.6300800000000004
20.37,25.99,22.6,12.51,21.08,333.31,208.41,124.9,258.9,74.41,63.06,5.77,31.77,4.24,44.1,260.2,171.36,5.0,5.0,0.2,2.0,2.0,3.0,4.0,0.0,0.0,204.25,39.0,1.93,771.0,298.0,19.0,4.83,14,10,2,1,1,0,43.04,2,1.97668
22.67,25.24,28.91,13.87,24.45,333.55,209.49,124.06,247.14,86.41,66.46,5.8,32.88,4.35,27.03,265.82,181.7,5.0,5.0,0.2,2.0,2.0,2.0,2.0,0.0,0.0,220.31,39.0,1.93,771.0,298.0,19.0,2.79,14,10,2,0,2,0,43.04,2,3.345970000000001
19.5,16.94,15.97,25.58,19.45,387.84,252.65,135.19,297.7,90.14,57.78,6.57,32.75,3.69,62.12,276.62,172.26,8.0,8.0,0.2,0.0,4.0,2.0,3.0,1.0,1.0,190.202,35.17,2.0,1176.0,367.0,14.0,0.48,14,10,2,2,0,0,14.04,1,1.43638
19.41,17.61,13.75,26.89,19.91,398.53,260.11,138.41,310.75,87.77,60.19,6.81,30.09,3.5,33.02,262.8,168.2,7.0,7.0,0.18,0.0,4.0,2.0,3.0,0.0,0.0,173.215,30.93,1.72,1022.0,314.0,12.0,4.23,13,11,1,1,0,0,13.02,1,2.23998
17.96,25.12,16.33,12.44,18.15,378.81,244.78,134.03,293.16,85.65,57.01,6.7,28.53,3.45,33.02,261.13,158.72,6.0,6.0,0.3,0.0,4.0,2.0,3.0,0.0,0.0,161.204,27.77,1.91,721.0,242.0,11.0,3.89,12,10,1,1,0,0,12.02,1,1.76928
19.11,14.44,16.69,26.2,19.11,365.08,207.72,157.36,309.66,55.42,54.74,6.31,30.45,3.41,33.02,250.65,159.98,6.0,6.0,0.22,0.0,3.0,2.0,3.0,0.0,0.0,226.073,28.61,2.09,633.0,226.0,13.0,1.34,12,9,1,1,0,0,12.03,1,2.48388
29.93,30.85,32.97,25.96,32.99,446.63,293.64,152.99,390.12,56.51,72.73,6.13,55.0,5.61,27.03,368.57,246.41,7.0,8.0,0.07,0.0,4.0,2.0,2.0,0.0,0.0,284.4,60.28,1.77,2137.0,700.0,26.0,3.06,19,15,2,0,2,0,58.04,2,4.366380000000003
20.31,21.06,27.69,12.17,22.24,369.41,215.05,154.37,287.34,82.07,62.32,6.18,27.74,4.04,23.79,238.27,163.61,6.0,6.0,0.11,0.0,3.0,1.0,1.0,0.0,0.0,193.28,28.82,2.15,577.0,218.0,13.0,3.13,12,9,1,0,2,0,12.03,1,2.6188800000000008
21.55,22.32,29.0,13.34,21.08,407.33,295.39,111.94,289.41,117.92,65.7,6.36,30.4,3.92,54.0,269.61,177.74,5.0,6.0,0.09,0.0,3.0,2.0,3.0,0.0,0.0,217.24,42.1,1.67,1137.0,388.0,17.0,3.0,15,11,1,2,1,0,46.04,2,2.638180000000001
21.56,27.33,22.07,15.28,24.95,362.33,202.52,159.81,358.51,3.82,63.68,5.74,36.13,4.7,23.79,289.9,186.2,3.0,4.0,0.07,0.0,2.0,1.0,1.0,0.0,0.0,193.249,42.73,1.78,974.0,364.0,20.0,3.03,15,14,1,0,0,0,46.01,2,3.4196800000000023
25.16,29.49,26.96,19.04,28.41,379.21,238.53,140.68,317.45,61.75,69.28,5.76,44.09,4.72,47.58,336.58,219.88,6.0,7.0,0.12,0.0,3.0,2.0,2.0,0.0,0.0,232.286,56.21,1.89,1729.0,593.0,26.0,2.93,18,16,2,0,0,0,55.02,2,3.485760000000002
24.61,25.95,32.04,15.85,25.98,421.64,262.26,159.39,393.91,27.73,75.67,6.73,36.79,4.48,33.02,337.49,212.31,5.0,6.0,0.13,0.0,4.0,2.0,3.0,0.0,0.0,223.275,49.48,1.71,1858.0,572.0,21.0,5.07,17,15,1,1,0,0,52.02,2,3.3316800000000013
19.42,27.47,19.46,11.35,20.1,378.88,247.72,131.16,299.79,79.09,62.14,6.06,27.37,4.04,49.82,256.04,163.03,3.0,4.0,0.09,0.0,2.0,2.0,2.0,0.0,0.0,184.198,37.9,1.76,913.0,322.0,16.0,2.49,14,11,2,1,0,0,43.03,2,2.40768
24.92,25.02,31.42,18.31,26.46,429.82,265.76,164.06,397.53,32.29,74.22,6.99,33.0,3.8,27.03,343.86,216.79,5.0,6.0,0.13,0.0,4.0,2.0,2.0,0.0,0.0,222.291,49.44,1.71,1839.0,570.0,20.0,4.98,17,15,2,0,0,0,52.02,2,3.169880000000002
28.11,19.42,24.49,40.43,28.76,454.21,289.23,164.98,365.85,88.36,77.44,7.65,34.29,4.05,61.17,360.34,231.8,7.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,292.74,61.84,1.81,2072.0,682.0,30.0,3.21,19,13,2,2,1,0,58.06,2,3.0163800000000007
29.19,28.08,19.79,39.69,29.7,455.27,245.49,209.79,366.85,88.42,80.83,7.12,38.3,4.14,61.17,364.22,236.15,7.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,337.19,62.13,1.84,1983.0,670.0,30.0,3.91,19,13,2,2,1,0,58.06,2,3.1254800000000014
17.48,15.98,12.0,24.46,17.62,374.11,207.84,166.27,259.24,114.88,57.4,6.53,29.19,3.64,62.12,246.5,155.61,7.0,7.0,0.11,0.0,3.0,2.0,3.0,1.0,1.0,176.175,31.81,1.87,860.0,290.0,13.0,5.08,13,9,2,2,0,0,13.04,1,1.39388
22.88,22.05,18.66,27.92,24.61,376.96,226.32,150.64,334.79,42.17,62.29,5.78,40.85,4.63,35.82,306.1,199.21,4.0,5.0,0.07,0.0,3.0,2.0,2.0,1.0,1.0,208.264,46.82,1.68,1204.0,436.0,21.0,4.92,16,14,2,0,0,0,49.02,2,2.846680000000001
19.34,19.73,25.15,13.15,20.48,328.93,196.42,132.5,247.35,81.58,59.37,5.75,31.42,4.16,47.58,251.26,168.42,7.0,7.0,0.2,0.0,3.0,2.0,2.0,0.0,0.0,188.25,32.4,2.02,743.0,272.0,14.0,1.22,13,10,2,0,1,0,13.03,1,2.33556
26.73,21.26,18.91,40.02,25.93,469.44,266.6,202.85,395.38,74.06,73.52,8.85,30.77,3.47,33.02,337.74,213.0,9.0,9.0,0.36,0.0,6.0,2.0,3.0,0.0,0.0,286.19,38.1,1.75,1781.0,482.0,15.0,1.53,15,11,1,1,1,0,15.04,1,3.8223800000000026
25.17,17.69,22.76,35.06,25.05,456.73,249.91,206.82,338.51,118.23,71.9,8.1,32.45,4.13,33.02,332.92,208.76,9.0,9.0,0.36,0.0,6.0,2.0,3.0,0.0,0.0,241.73,38.51,1.81,1653.0,466.0,16.0,2.63,15,11,1,1,1,0,15.04,1,3.713280000000003
24.58,19.81,17.96,35.99,24.11,437.27,243.13,194.15,363.18,74.09,66.6,7.85,31.66,3.48,33.02,307.0,195.98,8.0,8.0,0.3,0.0,5.0,2.0,3.0,0.0,0.0,272.16,34.79,1.91,1317.0,385.0,14.0,1.54,14,10,1,1,1,0,14.04,1,3.432280000000002
23.04,21.33,16.65,31.13,23.21,424.97,226.53,198.44,305.6,119.37,65.47,7.22,35.05,4.14,33.02,302.25,191.74,8.0,8.0,0.3,0.0,5.0,2.0,3.0,0.0,0.0,227.71,35.18,1.99,1212.0,371.0,15.0,2.25,14,10,1,1,1,0,14.04,1,3.3231800000000025
24.61,19.15,16.64,38.03,22.8,505.04,336.52,168.52,351.81,153.23,73.87,9.59,29.38,3.78,66.04,331.4,203.13,14.0,13.0,0.75,0.0,9.0,4.0,6.0,0.0,0.0,232.32,31.52,2.78,1820.0,455.0,11.0,0.0,14,8,2,2,2,0,13.06,0,1.44816
21.28,17.67,14.58,31.59,21.35,402.2,222.28,179.92,283.15,119.05,62.18,7.5,26.44,3.47,33.02,272.62,174.73,7.0,7.0,0.22,0.0,4.0,2.0,3.0,0.0,0.0,213.68,31.53,1.81,950.0,302.0,13.0,2.88,13,9,1,1,1,0,13.04,1,2.933080000000001
22.06,15.06,21.49,29.63,22.3,397.78,204.16,193.63,302.62,95.17,63.62,6.89,31.92,3.99,33.02,275.79,179.05,7.0,7.0,0.22,0.0,4.0,2.0,3.0,0.0,0.0,258.13,31.9,1.89,866.0,290.0,14.0,1.75,13,9,1,1,1,0,13.04,1,3.042180000000002
20.96,14.33,19.84,28.72,21.38,394.83,203.85,190.99,269.51,125.32,62.24,6.89,30.64,3.87,33.02,271.9,174.73,7.0,7.0,0.22,0.0,4.0,2.0,3.0,0.0,0.0,213.68,31.9,1.89,866.0,290.0,14.0,2.63,13,9,1,1,1,0,13.04,1,2.933080000000001
22.93,16.89,33.61,18.3,23.58,400.25,231.43,168.81,264.55,135.69,64.04,7.76,27.53,3.47,47.58,280.79,187.17,8.0,8.0,0.2,0.0,4.0,2.0,2.0,0.0,0.0,220.31,35.37,2.05,1200.0,367.0,15.0,2.02,14,10,2,0,2,0,14.04,1,3.1151600000000013
27.62,27.16,19.95,35.75,26.01,416.4,217.02,199.38,319.73,96.67,74.36,6.59,34.88,4.32,52.89,331.86,222.19,8.0,8.0,0.45,2.0,2.0,2.0,3.0,1.0,1.0,289.17,52.11,1.97,1462.0,509.0,25.0,2.04,17,11,2,1,1,0,52.06,2,3.2407800000000018
28.08,27.48,17.32,39.44,26.24,431.21,243.73,187.48,264.1,167.11,83.97,7.88,33.18,4.36,90.19,343.37,231.23,10.0,10.0,0.31,2.0,3.0,4.0,7.0,2.0,2.0,276.31,59.7,1.66,2516.0,747.0,26.0,4.96,19,13,2,3,1,0,58.06,2,2.0778800000000004
29.86,28.45,21.07,40.06,27.74,465.67,308.45,157.21,352.5,113.17,82.49,7.86,37.65,4.31,52.89,382.28,242.13,9.0,9.0,0.54,2.0,4.0,2.0,3.0,1.0,1.0,282.79,55.35,1.77,2033.0,634.0,25.0,1.51,18,13,2,1,1,0,55.05,2,3.456080000000002
19.45,12.71,17.43,28.21,21.13,352.99,226.71,126.28,246.52,106.47,59.59,6.19,29.36,3.73,62.95,248.25,161.21,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,184.198,38.73,1.86,804.0,304.0,18.0,5.11,14,11,2,1,0,0,43.03,2,2.40048
25.22,19.02,25.28,31.35,25.03,431.16,275.14,156.02,275.57,155.59,70.47,5.94,40.74,4.71,73.98,335.82,214.13,7.0,7.0,0.42,2.0,3.0,4.0,6.0,1.0,1.0,248.3,51.38,1.9,1569.0,526.0,24.0,4.41,17,12,2,2,1,0,52.05,2,2.00878
26.98,39.47,18.62,22.85,29.11,455.46,277.36,178.1,314.53,140.93,74.34,7.71,32.09,3.77,57.93,340.26,219.0,6.0,7.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,277.72,55.3,1.67,2285.0,662.0,26.0,3.55,18,13,1,2,1,0,55.05,2,3.1527800000000017
18.62,27.96,16.99,10.93,18.64,340.37,197.05,143.32,270.6,69.76,58.35,6.46,23.5,3.73,40.86,230.33,153.21,6.0,6.0,0.11,0.0,2.0,2.0,3.0,0.0,0.0,224.057,29.42,2.25,541.0,210.0,15.0,2.6,12,9,1,1,0,0,12.03,1,2.13588
19.85,28.64,18.67,12.23,19.79,374.92,258.8,116.12,312.76,62.16,64.6,6.83,27.76,3.54,52.89,267.23,168.64,5.0,6.0,0.27,0.0,2.0,2.0,3.0,1.0,1.0,186.214,37.31,1.7,964.0,331.0,17.0,5.17,14,11,2,1,0,0,43.03,2,1.45048
21.94,27.14,22.99,15.7,23.49,388.88,237.13,151.75,285.31,103.57,66.31,6.2,38.1,4.27,62.98,294.09,193.36,5.0,6.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,224.219,50.26,1.76,1806.0,560.0,23.0,3.57,17,13,2,2,0,0,52.04,2,2.5580800000000004
22.57,31.73,20.89,15.08,24.53,392.46,225.11,167.35,253.97,138.49,69.38,6.9,34.96,4.19,73.98,290.19,192.48,5.0,6.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,224.219,51.33,1.88,1584.0,528.0,24.0,3.54,17,13,2,2,0,0,52.04,2,2.31848
23.33,24.3,30.29,15.39,23.3,431.27,282.99,148.29,342.53,88.74,70.86,6.53,35.59,4.42,66.03,309.02,198.19,6.0,7.0,0.08,0.0,3.0,2.0,3.0,1.0,1.0,226.235,49.51,1.68,1923.0,579.0,20.0,2.36,17,13,2,2,0,0,52.04,2,2.08128
20.77,22.23,24.84,15.24,21.34,369.43,226.66,142.77,298.25,71.18,60.85,5.85,33.43,4.05,49.87,288.03,179.48,7.0,7.0,0.3,0.0,4.0,2.0,2.0,2.0,3.0,196.68,32.35,1.95,801.0,280.0,14.0,1.47,13,10,2,0,0,0,13.03,1,2.598670000000001
18.78,20.78,23.78,11.79,19.5,336.82,201.07,135.75,266.65,70.17,60.8,5.78,29.02,4.02,49.87,257.59,162.52,6.0,6.0,0.22,0.0,3.0,2.0,2.0,2.0,3.0,182.65,29.14,2.2,548.0,213.0,13.0,4.04,12,9,2,0,0,0,12.03,1,2.20857
26.26,26.22,30.89,21.66,28.59,422.2,265.18,157.03,343.47,78.73,68.49,5.79,46.19,4.9,49.87,337.38,221.3,5.0,6.0,0.07,0.0,4.0,2.0,2.0,2.0,3.0,242.34,51.4,1.95,1437.0,510.0,22.0,2.47,17,14,2,0,1,0,52.03,2,3.4026700000000023
30.86,24.62,23.26,44.71,28.3,577.24,384.87,192.37,390.78,186.45,90.15,10.35,31.11,4.02,87.17,442.32,260.54,17.0,16.0,0.83,0.0,12.0,4.0,6.0,3.0,4.0,260.4,42.35,2.94,3611.0,788.0,14.0,2.96,17,12,2,2,1,0,16.05,0,3.2085700000000017
31.59,30.32,27.07,37.37,32.94,528.57,349.51,179.06,417.21,111.36,79.2,6.94,53.34,5.09,59.1,416.21,264.53,8.0,9.0,0.19,0.0,7.0,3.0,4.0,2.0,3.0,286.39,62.96,1.81,3040.0,877.0,25.0,2.2,20,16,2,1,1,0,61.04,2,3.4192700000000027
21.37,13.76,19.5,30.85,21.73,374.33,208.38,165.95,275.41,98.92,62.42,6.61,27.67,3.61,49.87,255.09,168.6,6.0,6.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,245.14,28.78,2.09,611.0,223.0,12.0,3.06,12,8,2,0,1,0,12.04,1,2.5757700000000003
22.3,14.19,22.06,30.64,22.76,385.57,196.28,189.29,265.87,119.7,66.64,6.49,29.99,4.19,49.87,266.16,178.29,7.0,7.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,235.13,32.93,2.04,748.0,270.0,15.0,3.12,13,8,2,0,1,0,13.05,1,3.120070000000001
20.15,12.94,18.81,28.69,20.82,369.39,207.97,161.41,270.47,98.92,61.72,6.48,26.59,3.61,49.87,250.94,164.29,6.0,6.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,200.68,28.78,2.09,611.0,223.0,12.0,3.29,12,8,2,0,1,0,12.04,1,2.4666700000000006
22.17,14.16,22.05,30.29,22.73,380.06,195.75,184.31,260.57,119.49,65.58,6.5,31.32,4.01,49.87,266.45,178.3,7.0,7.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,235.13,33.06,2.08,723.0,266.0,15.0,3.94,13,8,2,0,1,0,13.05,1,3.120070000000001
20.06,20.58,26.68,12.91,20.82,368.5,195.34,173.16,269.69,98.81,61.92,5.89,29.17,4.01,49.87,250.8,164.32,6.0,6.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,200.68,28.92,2.14,577.0,218.0,12.0,2.04,12,8,2,0,1,0,12.04,1,2.4666700000000006
19.79,20.98,25.64,12.75,20.83,362.31,199.83,162.48,263.74,98.57,61.38,5.91,29.29,4.01,49.87,250.16,164.4,6.0,6.0,0.12,0.0,3.0,2.0,2.0,2.0,3.0,200.68,29.14,2.2,548.0,213.0,13.0,3.68,12,8,2,0,1,0,12.04,1,2.4666700000000006
24.66,31.14,26.08,16.77,24.08,387.85,275.9,111.95,278.28,109.57,69.55,6.1,34.74,4.51,49.87,310.98,198.32,5.0,5.0,0.5,2.0,3.0,2.0,2.0,2.0,3.0,226.36,38.38,1.81,858.0,313.0,17.0,3.3,14,10,2,0,2,0,43.04,2,2.7535700000000016
