ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00012585,"InChI=1S/C14H22O4/c1-3-17-11(15)13-5-8-14(9-6-13,10-7-13)12(16)18-4-2/h3-10H2,1-2H3",CCOC(=O)C12CCC(C(=O)OCC)(CC1)CC2,289.1738293091975,False,['1659-75-2'],0.196170679,6,,,
POOL-00021203,"InChI=1S/C12H18NO2P/c1-3-13(4-2)16-14-9-11-7-5-6-8-12(11)10-15-16/h5-8H,3-4,9-10H2,1-2H3",CCN(CC)P1OCc2ccccc2CO1,314.54557464185643,False,['82372-35-8'],0.1771204707,6,,,
POOL-00041477,"InChI=1S/C14H10O4/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-4,17-18H,5-6H2",O=C1CCC(=O)c2c1c(O)c1ccccc1c2O,639.9964760811714,False,"['17648-03-2', '40498-13-3', '79248-79-6']",0.1742288058,6,,,
POOL-00020584,"InChI=1S/C14H18O5/c1-14(2)7-8(15)11-9(16-3)6-10(17-4)12(18-5)13(11)19-14/h6H,7H2,1-5H3",COc1cc(OC)c2c(c1OC)OC(C)(C)CC2=O,519.0578757926876,False,['100972-76-7'],0.1823170991,6,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s888346
POOL-00041044,"InChI=1S/C18H27P/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1,4-5,10-11,17-18H,2-3,6-9,12-15H2",c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,342.53648990025266,False,['6476-37-5'],0.178617156,6,,,
POOL-00036342,"InChI=1S/C20H25NO4/c1-5-24-19(22)17-13(3)21-14(4)18(20(23)25-6-2)16(17)12-15-10-8-7-9-11-15/h7-11,16,21H,5-6,12H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1Cc1ccccc1,663.6661552990712,False,['1539-57-7'],0.2894489285,7,$106.00/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r647519
POOL-00042487,"InChI=1S/C20H25NO3/c1-3-21(4-2)15-16-24-19(22)20(23,17-11-7-5-8-12-17)18-13-9-6-10-14-18/h5-14,23H,3-4,15-16H2,1-2H3",CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,584.3469251794857,False,['302-40-9'],0.2905616192,7,,,
POOL-00035213,"InChI=1S/C20H25NO4/c1-6-24-19(22)16-13(4)21-14(5)17(20(23)25-7-2)18(16)15-10-8-12(3)9-11-15/h8-11,18,21H,6-7H2,1-5H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(C)cc1,688.5679778957045,False,['36422-59-0'],0.262860112,7,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s103896
POOL-00025471,"InChI=1S/C19H29NO4/c1-5-23-18(21)15-12(3)20-13(4)16(19(22)24-6-2)17(15)14-10-8-7-9-11-14/h14,17,20H,5-11H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C1CCCCC1,515.714096239352,False,['1539-59-9'],0.2144494916,7,$440.00/100 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/916080
POOL-00043032,"InChI=1S/C19H23NO4/c1-5-23-18(21)15-12(3)20-13(4)16(19(22)24-6-2)17(15)14-10-8-7-9-11-14/h7-11,17,20H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1,648.5781558017245,False,['1165-06-6'],0.2020898309,7,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s346136
POOL-00027001,"InChI=1S/C19H25NO4S/c1-10(2)23-18(21)15-12(5)20-13(6)16(19(22)24-11(3)4)17(15)14-8-7-9-25-14/h7-11,17,20H,1-6H3",CC1=C(C(=O)OC(C)C)C(c2cccs2)C(C(=O)OC(C)C)=C(C)N1,669.7923621958124,False,['324577-07-3'],0.2086705625,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l252719
POOL-00023083,"InChI=1S/C19H23NO4/c1-5-23-18-15(11-21)17(14-9-7-8-12(3)10-14)16(13(4)20-18)19(22)24-6-2/h7-11,17,20H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(OCC)=C(C=O)C1c1cccc(C)c1,703.0732682995612,False,['866156-54-9'],0.380700459,7,$28.60/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r409472
POOL-00029779,"InChI=1S/C21H25NO4/c1-5-25-20(23)18-14(3)22-15(4)19(21(24)26-6-2)17(18)13-12-16-10-8-7-9-11-16/h7-13,17,22H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C=Cc1ccccc1,719.4755732369949,False,['1539-56-6'],0.2143503447,7,,,
POOL-00029757,"InChI=1S/C20H27NO5/c1-10(2)24-19(22)16-13(6)21-14(7)17(20(23)25-11(3)4)18(16)15-9-8-12(5)26-15/h8-11,18,21H,1-7H3",CC1=C(C(=O)OC(C)C)C(c2ccc(C)o2)C(C(=O)OC(C)C)=C(C)N1,722.9194223268548,False,['374097-25-3'],0.2123230524,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r964506
POOL-00013359,"InChI=1S/C18H22BrNO3/c1-21-16-7-5-4-6-14(16)12-20-9-8-13-10-18(23-3)15(19)11-17(13)22-2/h4-7,10-11,20H,8-9,12H2,1-3H3",COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,646.158978908934,False,['1026511-90-9'],0.2516895307,7,,,
POOL-00004819,"InChI=1S/C21H31NO4/c1-20(2,3)15-9-10-16(18(23)24)17(12-15)14-8-7-11-22(13-14)19(25)26-21(4,5)6/h9-10,12,14H,7-8,11,13H2,1-6H3,(H,23,24)",CC(C)(C)OC(=O)N1CCCC(c2cc(C(C)(C)C)ccc2C(=O)O)C1,682.2319846857758,False,['1353505-85-7'],0.1923106871,7,,,
POOL-00001596,"InChI=1S/C18H25NO5/c1-17(2,3)24-16(21)19-11-18(12-22-13-18)9-15(20)23-10-14-7-5-4-6-8-14/h4-8H,9-13H2,1-3H3,(H,19,21)",CC(C)(C)OC(O)=NCC1(CC(=O)OCc2ccccc2)COC1,572.8219582729331,False,['1404193-76-5'],0.3326896549,7,,,
POOL-00001588,"InChI=1S/C19H28N2O4/c1-5-24-16(22)11-19(20-12-15-9-7-6-8-10-15)13-21(14-19)17(23)25-18(2,3)4/h6-10,20H,5,11-14H2,1-4H3",CCOC(=O)CC1(NCc2ccccc2)CN(C(=O)OC(C)(C)C)C1,589.1916976672228,False,['1373923-04-6'],0.1816974917,7,,,
POOL-00036384,"InChI=1S/C18H22N2O4/c1-5-23-17(21)14-11(3)20-12(4)15(18(22)24-6-2)16(14)13-8-7-9-19-10-13/h7-10,16,20H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1,652.2301285311911,False,['23125-30-6'],0.2219355788,7,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r407224
POOL-00036373,"InChI=1S/C18H22N2O4/c1-5-23-17(21)14-11(3)20-12(4)15(18(22)24-6-2)16(14)13-9-7-8-10-19-13/h7-10,16,20H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccn1,652.2301285311911,False,['23125-28-2'],0.1930826877,7,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r436879
POOL-00034750,"InChI=1S/C18H22N2O4/c1-5-23-17(21)14-11(3)20-12(4)15(18(22)24-6-2)16(14)13-7-9-19-10-8-13/h7-10,16,20H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccncc1,652.2301285311911,False,['21197-70-6'],0.1809474926,7,$68.10/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t117544
POOL-00026742,"InChI=1S/C21H33NO3/c1-24-19-15-11-12-16-20(19)25-17-21(23)22-18-13-9-7-5-3-2-4-6-8-10-14-18/h11-12,15-16,18H,2-10,13-14,17H2,1H3,(H,22,23)",COc1ccccc1OCC(O)=NC1CCCCCCCCCCC1,503.617555212924,False,['302550-03-4'],0.2059668751,7,$68.10/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r674125
POOL-00008822,"InChI=1S/C19H28N2O5/c1-19(2,3)26-18(23)21-11-9-14(10-12-21)13-25-17(22)20-15-7-5-6-8-16(15)24-4/h5-8,14H,9-13H2,1-4H3,(H,20,22)",COc1ccccc1N=C(O)OCC1CCN(C(=O)OC(C)(C)C)CC1,631.0618051281698,False,['660846-41-3'],0.1880281458,7,,,
POOL-00041826,"InChI=1S/C21H27NO3/c1-2-14-22-15-18(23)16-25-21-11-7-6-10-19(21)20(24)13-12-17-8-4-3-5-9-17/h3-11,18,22-23H,2,12-16H2,1H3",CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,642.5992384237759,False,"['54063-53-5', '107300-59-4']",0.3662705369,7,,,
POOL-00014259,"InChI=1S/C20H24N2O3/c1-14(2)18-10-5-15(3)11-19(18)25-13-20(23)22-21-12-16-6-8-17(24-4)9-7-16/h5-12,14H,13H2,1-4H3,(H,22,23)",COc1ccc(C=NN=C(O)COc2cc(C)ccc2C(C)C)cc1,750.0366247428582,False,['111303-69-6'],0.2763731604,7,$28.60/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r705497
POOL-00001325,"InChI=1S/C19H28N2O4/c1-5-11-20-17(22)14-6-8-15(9-7-14)24-16-10-12-21(13-16)18(23)25-19(2,3)4/h6-9,16H,5,10-13H2,1-4H3,(H,20,22)",CCCNC(=O)c1ccc(OC2CCN(C(=O)OC(C)(C)C)C2)cc1,592.4368101650595,False,['1825392-00-4'],0.1774995657,7,,,
POOL-00021893,"InChI=1S/C21H27NO2/c1-20(2,3)17-11-14(12-18(19(17)24)21(4,5)6)13-22-15-7-9-16(23)10-8-15/h7-13,23-24H,1-6H3",CC(C)(C)c1cc(C=Nc2ccc(O)cc2)cc(C(C)(C)C)c1O,709.8838167467896,False,['1620-82-2'],0.2270900631,7,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s65405
POOL-00015046,"InChI=1S/C20H24N2O3/c1-14-8-10-17(11-9-14)25-13-19(24)22(4)12-18(23)21-20-15(2)6-5-7-16(20)3/h5-11H,12-13H2,1-4H3,(H,21,23)",Cc1ccc(OCC(=O)N(C)CC(O)=Nc2c(C)cccc2C)cc1,746.7607754631107,False,['1180256-86-3'],0.3261860107,7,,,
POOL-00025839,"InChI=1S/C20H23NO4/c1-20(2,3)25-19(24)21-17(18(22)23)13-14-9-11-16(12-10-14)15-7-5-4-6-8-15/h4-12,17H,13H2,1-3H3,(H,21,24)(H,22,23)",CC(C)(C)OC(O)=NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O,730.541512245022,False,['119273-61-9'],0.1885766861,7,,,
POOL-00031454,"InChI=1S/C19H26N2O4/c1-7-24-18(22)16-12(5)10(3)14(20-16)9-15-11(4)13(6)17(21-15)19(23)25-8-2/h20-21H,7-9H2,1-6H3",CCOC(=O)c1[nH]c(Cc2[nH]c(C(=O)OCC)c(C)c2C)c(C)c1C,732.6914478253419,False,['27226-48-8'],0.1967723275,7,$68.10/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s952141
POOL-00029750,"InChI=1S/C20H25NO3S/c1-7-24-19(23)16-12(2)13(3)25-18(16)21-17(22)14-8-10-15(11-9-14)20(4,5)6/h8-11H,7H2,1-6H3,(H,21,22)",CCOC(=O)c1c(NC(=O)c2ccc(C(C)(C)C)cc2)sc(C)c1C,782.5079798704197,False,['302803-41-4'],0.2296354195,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r109126
POOL-00019317,"InChI=1S/C18H21NO3/c1-13-4-6-14(7-5-13)17(20)10-11-19-16-9-8-15(21-2)12-18(16)22-3/h4-9,12,19H,10-11H2,1-3H3",COc1ccc(NCCC(=O)c2ccc(C)cc2)c(OC)c1,635.2805701374934,False,['477319-04-3'],0.3970172279,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l232270
POOL-00009784,"InChI=1S/C19H25NO4/c1-13(2)15-8-7-9-16(12-15)19(5,6)20-18(22)24-11-10-23-17(21)14(3)4/h7-9,12H,1,3,10-11H2,2,4-6H3,(H,20,22)",C=C(C)C(=O)OCCOC(O)=NC(C)(C)c1cccc(C(=C)C)c1,659.0855633950133,False,['126710-08-5'],0.1792806948,7,,,
POOL-00000164,"InChI=1S/C19H21FN2O2/c1-22(2)13-14-24-21-19(17-5-3-4-6-18(17)20)12-9-15-7-10-16(23)11-8-15/h3-12,23H,13-14H2,1-2H3",CN(C)CCON=C(C=Cc1ccc(O)cc1)c1ccccc1F,709.5616565437994,False,['130579-75-8'],0.2715541219,7,$115.00/5 MG,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/s7201
POOL-00005464,"InChI=1S/C18H23NO3/c1-20-16-8-9-18(22-3)14(12-16)10-11-19-13-15-6-4-5-7-17(15)21-2/h4-9,12,19H,10-11,13H2,1-3H3",COc1ccc(OC)c(CCNCc2ccccc2OC)c1,598.6361818238131,False,['919797-16-3'],0.2342311242,7,,,
POOL-00039088,"InChI=1S/C19H21NO4/c1-5-11-20(15-9-7-6-8-10-15)19(21)14-12-16(22-2)18(24-4)17(13-14)23-3/h5-10,12-13H,1,11H2,2-4H3",C=CCN(C(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,687.5567690416356,False,['73664-70-7'],0.1812581849,7,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph004071
POOL-00037851,"InChI=1S/C17H21NO4S/c1-5-21-16(19)13-10(3)18-11(4)14(17(20)22-6-2)15(13)12-8-7-9-23-12/h7-9,15,18H,5-6H2,1-4H3",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccs1,618.1430610527785,False,['23118-58-3'],0.2044238923,7,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r405825
POOL-00029870,"InChI=1S/C22H31NO/c1-16(2)23(17(3)4)14-13-20(19-9-7-6-8-10-19)21-15-18(5)11-12-22(21)24/h6-12,15-17,20,24H,13-14H2,1-5H3",Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,625.6731039650488,False,['124936-74-9'],0.233360102,7,,,
POOL-00032084,"InChI=1S/C18H21NO5/c1-5-24-14-9-7-6-8-13(14)19-18(20)12-10-15(21-2)17(23-4)16(11-12)22-3/h6-11H,5H2,1-4H3,(H,19,20)",CCOc1ccccc1N=C(O)c1cc(OC)c(OC)c(OC)c1,702.0942137945018,False,['3940-79-2'],0.3989512097,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r341908
POOL-00000301,"InChI=1S/C21H28N2O2S/c1-20(2,3)16-10-14(11-17(19(16)25)21(4,5)6)13-22-23-18(24)12-15-8-7-9-26-15/h7-11,13,25H,12H2,1-6H3,(H,23,24)",CC(C)(C)c1cc(C=NN=C(O)Cc2cccs2)cc(C(C)(C)C)c1O,772.5171152525071,False,['314069-06-2'],0.2969414343,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l315907
POOL-00036588,"InChI=1S/C18H29NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h10-12,14,20H,4-9,13H2,1-3H3,(H,19,21)",COc1cc(CN=C(O)CCCCCCC(C)C)ccc1O,469.4001147146399,False,['19408-84-5'],0.172111862,7,$79.50/nan,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sial/03813
POOL-00038109,"InChI=1S/C22H31NO/c1-6-22(4,5)19-14-18(16-23(7-2)8-3)21(24)20(15-19)17-12-10-9-11-13-17/h9-15,24H,6-8,16H2,1-5H3",CCN(CC)Cc1cc(C(C)(C)CC)cc(-c2ccccc2)c1O,657.1701744379276,False,['6279-71-6'],0.2299697928,7,,,
POOL-00038995,"InChI=1S/C21H34N2O3/c1-2-3-4-5-11-17-25-20-13-8-7-12-19(20)22-21(24)26-18-16-23-14-9-6-10-15-23/h7-8,12-13H,2-6,9-11,14-18H2,1H3,(H,22,24)",CCCCCCCOc1ccccc1N=C(O)OCCN1CCCCC1,527.7424042181441,False,['76629-85-1'],0.1727277846,7,,,
POOL-00033356,"InChI=1S/C18H21NO5S/c1-4-23-16(21)18(19-12(3)20,17(22)24-5-2)10-13-11-25-15-9-7-6-8-14(13)15/h6-9,11H,4-5,10H2,1-3H3,(H,19,20)",CCOC(=O)C(Cc1csc2ccccc12)(N=C(C)O)C(=O)OCC,773.6152625932558,False,['23906-20-9'],0.1928470718,7,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s762644
POOL-00000293,"InChI=1S/C17H25NO5/c1-6-8-11(18-23-9-7-2)13-12(19)10-17(3,4)14(15(13)20)16(21)22-5/h7,14,20H,2,6,8-10H2,1,3-5H3",C=CCON=C(CCC)C1=C(O)C(C(=O)OC)C(C)(C)CC1=O,545.1869809369093,False,['55634-91-8'],0.1732086747,7,,,
POOL-00032137,"InChI=1S/C16H19NO4S/c1-8-6-7-22-14(8)13-11(15(18)20-4)9(2)17-10(3)12(13)16(19)21-5/h6-7,13,17H,1-5H3",COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1sccc1C,646.0728557979991,False,['158778-13-3'],0.1968121796,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l173649
POOL-00037726,"InChI=1S/C19H21NO4/c20-17(19(22)24-14-16-9-5-2-6-10-16)11-12-18(21)23-13-15-7-3-1-4-8-15/h1-10,17H,11-14,20H2",NC(CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,642.9310681566234,False,['69408-26-0'],0.1721064094,7,,,
POOL-00012535,"InChI=1S/C22H36O2/c1-5-6-7-8-13-22(3,4)17-10-12-19(21(24)14-17)20-15-18(23)11-9-16(20)2/h10,12,14,16,18,20,23-24H,5-9,11,13,15H2,1-4H3",CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,520.7012418321169,False,['132296-14-1'],0.2439189231,7,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003415
POOL-00035730,"InChI=1S/C20H27NO3/c1-20(2,3)21-12-18(23)16-9-10-19(17(11-16)13-22)24-14-15-7-5-4-6-8-15/h4-11,18,21-23H,12-14H2,1-3H3",CC(C)(C)NCC(O)c1ccc(OCc2ccccc2)c(CO)c1,635.0773751708317,False,['56796-66-8'],0.3206208933,7,$806.00/20 MG,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/phr1962
POOL-00037777,"InChI=1S/C24H35NO/c1-19(2)16-25(17-20(3)4)18-21(5)24(26,22-12-8-6-9-13-22)23-14-10-7-11-15-23/h6-15,19-21,26H,16-18H2,1-5H3",CC(C)CN(CC(C)C)CC(C)C(O)(c1ccccc1)c1ccccc1,586.2749235491044,False,['14326-26-2'],0.1906495546,7,,,
POOL-00016031,"InChI=1S/C20H34O4/c1-8-12(3)17(21)15(6)18(22)13(4)9-11(2)10-14(5)19-16(7)20(23)24-19/h9,12-17,19,21H,8,10H2,1-7H3",CCC(C)C(O)C(C)C(=O)C(C)C=C(C)CC(C)C1OC(=O)C1C,482.0305205596428,False,['76808-16-7'],0.2088949703,7,$363.00/1 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/e0761
POOL-00041884,"InChI=1S/C19H32N2O2/c1-5-21(6-2)14-13-20-18(17-10-8-7-9-11-17)19(22)23-15-12-16(3)4/h7-11,16,18,20H,5-6,12-15H2,1-4H3",CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,430.2555700072093,False,['54-30-8'],0.1745952928,7,,,
POOL-00004026,"InChI=1S/C22H36N2O2/c1-21(2,3)14-11-17-7-9-18(10-8-17)23-19-12-15-24(16-13-19)20(25)26-22(4,5)6/h7-10,19,23H,11-16H2,1-6H3",CC(C)(C)CCc1ccc(NC2CCN(C(=O)OC(C)(C)C)CC2)cc1,573.6451902334402,False,['241499-53-6'],0.1966282995,7,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001633
POOL-00014330,"InChI=1S/C23H35NO2S/c1-5-18(6-2)16-23(14-10-7-11-15-23)22(26)24-19-12-8-9-13-20(19)27-21(25)17(3)4/h8-9,12-13,17-18H,5-7,10-11,14-16H2,1-4H3,(H,24,26)",CCC(CC)CC1(C(O)=Nc2ccccc2SC(=O)C(C)C)CCCCC1,643.5333627262005,False,['211513-37-0'],0.2724271144,7,$155.00/5 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/sml2091
POOL-00010440,"InChI=1S/C19H27NO6/c1-6-24-14-10-12-8-9-20(18(23)26-19(3,4)5)16(17(21)22)13(12)11-15(14)25-7-2/h10-11,16H,6-9H2,1-5H3,(H,21,22)",CCOc1cc2c(cc1OCC)C(C(=O)O)N(C(=O)OC(C)(C)C)CC2,679.3422979742259,False,['1214645-14-3'],0.2098576371,7,,,
POOL-00001530,"InChI=1S/C17H27NO5S/c1-4-7-11-23-13-18(16(19)12-24(20,21)22)17-14(5-2)9-8-10-15(17)6-3/h8-10H,4-7,11-13H2,1-3H3,(H,20,21,22)",CCCCOCN(C(=O)CS(=O)(=O)O)c1c(CC)cccc1CC,620.1310288965498,False,['187022-12-4'],0.2631648742,7,$262.00/10 MG,"Estimated to ship on June 19, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/sial/34211
POOL-00023844,"InChI=1S/C22H28N2O2/c1-15-9-11-19(17(3)13-15)23-21(25)7-5-6-8-22(26)24-20-12-10-16(2)14-18(20)4/h9-14H,5-8H2,1-4H3,(H,23,25)(H,24,26)",Cc1ccc(N=C(O)CCCCC(O)=Nc2ccc(C)cc2C)c(C)c1,753.387114865047,False,['160942-45-0'],0.196493367,7,$68.10/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t114243
POOL-00022200,"InChI=1S/C21H27NO5/c1-24-17-8-5-15(13-19(17)26-3)7-10-21(23)22-12-11-16-6-9-18(25-2)20(14-16)27-4/h5-6,8-9,13-14H,7,10-12H2,1-4H3,(H,22,23)",COc1ccc(CCN=C(O)CCc2ccc(OC)c(OC)c2)cc1OC,773.1624381018603,False,['20944-13-2'],0.1877769481,7,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s118443
POOL-00015868,"InChI=1S/C21H22O5/c1-23-18-7-5-8-19(24-2)16(18)13-11-15(22)12-14-17-20(25-3)9-6-10-21(17)26-4/h5-14H,1-4H3",COc1cccc(OC)c1C=CC(=O)C=Cc1c(OC)cccc1OC,709.1463041222767,False,['342808-35-9'],0.1817529411,7,,,
POOL-00014097,"InChI=1S/C23H38N2O3/c1-2-3-4-5-6-7-11-14-22(26)24-21(19-25-15-17-28-18-16-25)23(27)20-12-9-8-10-13-20/h8-10,12-13,21,23,27H,2-7,11,14-19H2,1H3,(H,24,26)",CCCCCCCCCC(O)=NC(CN1CCOCC1)C(O)c1ccccc1,544.038234421974,False,['117019-08-6'],0.1713650605,7,,,
POOL-00020359,"InChI=1S/C17H28O4/c1-4-6-7-13(5-2)12-21-17-9-14(10-18)16(20-3)8-15(17)11-19/h8-9,13,18-19H,4-7,10-12H2,1-3H3",CCCCC(CC)COc1cc(CO)c(OC)cc1CO,417.4962893674568,False,['245731-58-2'],0.175150669,7,,,
POOL-00038085,"InChI=1S/C17H18O5/c1-19-13-7-5-11(9-15(13)21-3)17(18)12-6-8-14(20-2)16(10-12)22-4/h5-10H,1-4H3",COc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1OC,621.2446693628046,False,['4131-03-7'],0.1830636478,7,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003968
POOL-00024827,"InChI=1S/C17H18O5/c1-19-13-9-8-11(10-15(13)21-3)16(18)12-6-5-7-14(20-2)17(12)22-4/h5-10H,1-4H3",COc1ccc(C(=O)c2cccc(OC)c2OC)cc1OC,678.7446693628049,False,['50625-53-1'],0.1862182568,7,$134.00/500 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011518
POOL-00014891,"InChI=1S/C21H32N2O5/c1-14(2)11-17(19(24)22-18(12-15(3)4)20(25)27-5)23-21(26)28-13-16-9-7-6-8-10-16/h6-10,14-15,17-18H,11-13H2,1-5H3,(H,22,24)(H,23,26)",COC(=O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)OCc1ccccc1,656.0196051001194,False,['3504-37-8'],0.202816844,7,,,
POOL-00023676,"InChI=1S/C23H32N2OS/c1-15(2)19-13-18(26-17-11-9-8-10-12-17)14-20(16(3)4)21(19)24-22(27)25-23(5,6)7/h8-16H,1-7H3,(H2,24,25,27)",CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1N=C(S)NC(C)(C)C,760.7659141273626,False,['80060-09-9'],0.1920682666,7,$104.00/250 MG,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/31571
