ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00025611,"InChI=1S/C11H10F2O3/c1-2-16-11(15)6-10(14)7-3-4-8(12)9(13)5-7/h3-5H,2,6H2,1H3",CCOC(=O)CC(=O)c1ccc(F)c(F)c1,415.69074398534826,False,['252955-07-0'],1.0453302596,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l132535
POOL-00039821,"InChI=1S/C8H5F3O2/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-5H",O=Cc1ccc(OC(F)(F)F)cc1,289.2526032889555,False,['659-28-9'],1.0455823544,4,"$172.00
Each/25g",Check Availability,,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d6826ec?context=bbe
POOL-00025379,"InChI=1S/C9H5F4N/c10-8-6(4-5-14)2-1-3-7(8)9(11,12)13/h1-3H,4H2",N#CCc1cccc(C(F)(F)F)c1F,375.378836053631,False,['239087-10-6'],1.0317133613,4,,,,$23.10/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614f54f?context=bbe
POOL-00025586,"InChI=1S/C10H9BrO3/c1-14-10(13)6-9(12)7-2-4-8(11)5-3-7/h2-5H,6H2,1H3",COC(=O)CC(=O)c1ccc(Br)cc1,342.88967288700354,False,['126629-81-0'],1.0572797174,4,,,,$51.70/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh96f10aec?context=bbe
POOL-00014953,"InChI=1S/C9H8BrNO/c1-7(11-6-12)8-2-4-9(10)5-3-8/h2-5,7H,1H3",CC(N=C=O)c1ccc(Br)cc1,300.80950344595533,False,['207974-15-0'],1.0590521874,4,,,,$66.30/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena428682885?context=bbe
POOL-00011884,"InChI=1S/C8H6BrFO2/c1-12-8(11)5-3-2-4-6(10)7(5)9/h2-4H,1H3",COC(=O)c1cccc(F)c1Br,311.92621196610224,False,['647020-71-1'],1.046366998,4,,,,$41.80/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97f07895?context=bbe
POOL-00024983,"InChI=1S/C8H5F2NO2/c9-8(10)13-7-4-2-1-3-6(7)11-5-12/h1-4,8H",O=C=Nc1ccccc1OC(F)F,334.6708409863445,False,['186589-03-7'],1.0608531792,4,,,,$423.80/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah11dcf8b0?context=bbe
POOL-00025381,"InChI=1S/C9H5F4N/c10-8-3-1-2-7(9(11,12)13)6(8)4-5-14/h1-3H,4H2",N#CCc1c(F)cccc1C(F)(F)F,375.378836053631,False,['179946-34-0'],1.0621831804,4,,,,$60.20/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/539635
POOL-00042714,"InChI=1S/C8H7BrO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,1H3",COC(=O)c1ccccc1Br,270.54949758389114,False,['610-94-6'],1.0433995133,4,"$118.10
Each of 1/50mL",Check Availability,https://www.fishersci.com/shop/products/methyl-2-bromobenzoate-98-thermo-scientific/AC249810500#610-94-6,$29.80/5 ML,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/387851
POOL-00012507,"InChI=1S/C9H10Br2O2/c1-5-8(10)6(12-2)4-7(13-3)9(5)11/h4H,1-3H3",COc1cc(OC)c(Br)c(C)c1Br,295.6310072666452,False,['13365-08-7'],1.0507465975,4,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003270
POOL-00006263,"InChI=1S/C11H10BrFO3/c1-2-16-11(15)6-10(14)8-5-7(13)3-4-9(8)12/h3-5H,2,6H2,1H3",CCOC(=O)CC(=O)c1cc(F)ccc1Br,417.69074398534826,False,['1020058-49-4'],1.0468596411,4,,,,$133.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/695742
POOL-00040344,"InChI=1S/C8H6BrNO3/c9-5-8(11)6-2-1-3-7(4-6)10(12)13/h1-4H,5H2",O=C(CBr)c1cccc([N+](=O)[O-])c1,350.9973052375338,False,['2227-64-7'],1.0568189241,4,"$51.50
Each/5g",Check Availability,https://www.fishersci.com/shop/products/2-bromo-3-nitroacetophenone-97-thermo-scientific-2/AC137470050#2227-64-7,,,
POOL-00025584,"InChI=1S/C11H11BrO3/c1-2-15-11(14)7-10(13)8-5-3-4-6-9(8)12/h3-6H,2,7H2,1H3",CCOC(=O)CC(=O)c1ccccc1Br,373.8507128220061,False,['50671-05-1'],1.0524062006,4,,,,$143.00/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/559083
POOL-00037200,"InChI=1S/C10H11BrO4/c1-4-14-9(12)7-5(2)8(11)10(13)15-6(7)3/h4H2,1-3H3",CCOC(=O)c1c(C)oc(=O)c(Br)c1C,447.4709898489238,False,['18152-79-9'],1.0276576719,4,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s80331
POOL-00011877,"InChI=1S/C8H7BrO2/c1-11-8-4-6(5-10)2-3-7(8)9/h2-5H,1H3",COc1cc(C=O)ccc1Br,270.7946100817277,False,['43192-34-3'],1.0554079585,4,,,,$16.50/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3249f2fa?context=bbe
POOL-00006262,"InChI=1S/C11H10BrFO3/c1-2-16-11(15)6-10(14)8-5-7(12)3-4-9(8)13/h3-5H,2,6H2,1H3",CCOC(=O)CC(=O)c1cc(Br)ccc1F,417.69074398534826,False,['1020058-47-2'],1.0519311212,4,,,,$91.10/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/695750
POOL-00004961,"InChI=1S/C8H6BrF3O2S/c1-15(13,14)7-3-2-5(4-6(7)9)8(10,11)12/h2-4H,1H3",CS(=O)(=O)c1ccc(C(F)(F)F)cc1Br,479.150415978043,False,['1820703-37-4'],1.03907764,4,,,,$78.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448684530?context=bbe
POOL-00011106,"InChI=1S/C8H7BrO2/c1-11-8-6(5-10)3-2-4-7(8)9/h2-5H,1H3",COc1c(Br)cccc1C=O,270.7946100817277,False,['88275-87-0'],1.0563176201,4,,,,$27.50/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d701afb?context=bbe
POOL-00005422,"InChI=1S/C8H5F6N/c1-4-2-3-5(7(9,10)11)6(15-4)8(12,13)14/h2-3H,1H3",Cc1ccc(C(F)(F)F)c(C(F)(F)F)n1,364.3751356140355,False,['1099597-76-8'],1.0232942528,4,,,,,,
POOL-00006261,"InChI=1S/C11H10BrFO3/c1-2-16-11(15)6-10(14)7-3-8(12)5-9(13)4-7/h3-5H,2,6H2,1H3",CCOC(=O)CC(=O)c1cc(F)cc(Br)c1,397.4407439853483,False,['1020058-44-9'],1.0621608122,4,,,,$90.60/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/695777
POOL-00031102,"InChI=1S/C12H13F3O/c1-2-3-4-9-5-7-10(8-6-9)11(16)12(13,14)15/h5-8H,2-4H2,1H3",CCCCc1ccc(C(=O)C(F)(F)F)cc1,351.52177667990776,False,['40739-44-4'],1.0459119641,4,,,,$247.16/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/riekemetalsinc/rie156328894?context=bbe
POOL-00007258,"InChI=1S/C11H10BrFO3/c1-2-16-11(15)6-10(14)8-4-3-7(12)5-9(8)13/h3-5H,2,6H2,1H3",CCOC(=O)CC(=O)c1ccc(Br)cc1F,417.69074398534826,False,['112704-80-0'],1.0574954559,4,,,,,,
POOL-00022990,InChI=1S/C7H4BrNO3/c8-6-3-5(4-10)1-2-7(6)9(11)12/h1-4H,O=Cc1ccc([N+](=O)[O-])c(Br)c1,337.423415200434,False,['101682-68-2'],1.0407017387,4,,,,$24.20/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6fd6f6?context=bbe
POOL-00012785,InChI=1S/C7H4BrNO3/c8-7-5(4-10)2-1-3-6(7)9(11)12/h1-4H,O=Cc1cccc([N+](=O)[O-])c1Br,337.423415200434,False,['90407-21-9'],1.0548580912,4,,,,$20.90/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f5099?context=bbe
POOL-00031204,"InChI=1S/C10H8F5NO/c1-4(2)16-17-3-5-6(11)8(13)10(15)9(14)7(5)12/h3H2,1-2H3",CC(C)=NOCc1c(F)c(F)c(F)c(F)c1F,439.2494410041995,False,['899828-53-6'],1.0613611527,4,,,,$694.10/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97ba0e94?context=bbe
POOL-00011231,InChI=1S/C7H4BrNO3/c8-7-2-1-6(9(11)12)3-5(7)4-10/h1-4H,O=Cc1cc([N+](=O)[O-])ccc1Br,337.423415200434,False,['84459-32-5'],1.0525567607,4,,,,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d677480?context=bbe
POOL-00028684,"InChI=1S/C10H10F3NO/c1-7(8-5-3-2-4-6-8)14-9(15)10(11,12)13/h2-7H,1H3,(H,14,15)",CC(N=C(O)C(F)(F)F)c1ccccc1,345.4351754101613,False,['28332-81-2'],1.0503219651,4,,,,,,
POOL-00034723,"InChI=1S/C7H9F3O3S/c8-7(9,10)14(11,12)13-6-4-2-1-3-5-6/h4H,1-3,5H2",O=S(=O)(OC1=CCCCC1)C(F)(F)F,328.5794076507725,False,['28075-50-5'],1.0389457836,4,,,,$198.00/5 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/480584
POOL-00011546,"InChI=1S/C8H5Br2N/c9-4-7-3-6(5-11)1-2-8(7)10/h1-3H,4H2",N#Cc1ccc(Br)c(CBr)c1,301.45063475813174,False,['190197-86-5'],1.0544681706,4,,,,$44.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614f857?context=bbe
POOL-00032687,"InChI=1S/C8H6BrNO4/c1-14-8(11)6-4-5(10(12)13)2-3-7(6)9/h2-4H,1H3",COC(=O)c1cc([N+](=O)[O-])ccc1Br,390.9277110752657,False,['6942-36-5'],1.0519071539,4,"$72.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/methyl-2-bromo-5-nitrobenzoate-98-thermo-scientific/AAB2128806#6942-36-5,$55.70/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/300217
POOL-00037701,"InChI=1S/C10H5F5O2/c1-3(2)10(16)17-9-7(14)5(12)4(11)6(13)8(9)15/h1H2,2H3",C=C(C)C(=O)Oc1c(F)c(F)c(F)c(F)c1F,480.9031007183648,False,"['13642-97-2', '111886-03-4']",1.0265833495,4,"$112.30
Each/1g",Check Availability,,$108.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/741108
POOL-00012162,"InChI=1S/C6H4BrFO2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H",O=S(=O)(F)c1ccc(Br)cc1,343.3499619957354,False,['498-83-9'],1.0408252936,4,,,,$24.70/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena457511810?context=bbe
POOL-00004412,"InChI=1S/C9H6BrNO2/c10-7-2-1-6(3-4-11)8(5-7)9(12)13/h1-2,5H,3H2,(H,12,13)",N#CCc1ccc(Br)cc1C(=O)O,381.6913584849856,False,['942935-79-7'],1.058195301,4,,,,$260.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448617713?context=bbe
POOL-00031222,"InChI=1S/C10H5F6N/c11-9(12,13)7-3-6(1-2-17)4-8(5-7)10(14,15)16/h3-5H,1H2",N#CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,419.084643967819,False,['85068-32-2'],1.0443366647,4,"$39.50
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-5-bis-trifluoromethyl-phenylacetonitrile-97-thermo-scientific/AAA1957603#85068-32-2,$109.00/5 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/263427
POOL-00039652,"InChI=1S/C8H5F3O2/c9-8(10,11)7(12)13-6-4-2-1-3-5-6/h1-5H",O=C(Oc1ccccc1)C(F)(F)F,292.00749079111904,False,['500-73-2'],1.0521331699,4,"$63.75
Each of 1/25g",Check Availability,https://www.fishersci.com/shop/products/phenyl-trifluoroacetate-98-thermo-scientific-1/AAB2130414#500-73-2,$163.00/25 ML,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/413062
POOL-00035972,"InChI=1S/C8H7BrO2/c1-5(10)7-4-6(9)2-3-8(7)11/h2-4,11H,1H3",CC(=O)c1cc(Br)ccc1O,294.1435742307893,False,['1450-75-5'],1.0601986396,4,"$44.25
Each of 1/10g",Check Availability,https://www.fishersci.com/shop/products/5-bromo-2-hydroxyacetophenone-98-thermo-scientific/AC367210100#1450-75-5,$65.40/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/383406
POOL-00018582,"InChI=1S/C10H13NO/c1-7-4-8(2)10(11-6-12)9(3)5-7/h4-6H,1-3H3,(H,11,12)",Cc1cc(C)c(N=CO)c(C)c1,292.6097725057355,False,['6784-26-5'],1.0598644115,4,,,,$157.00/1 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/682187
POOL-00033225,"InChI=1S/C9H5F5/c1-3(2)4-5(10)7(12)9(14)8(13)6(4)11/h1H2,2H3",C=C(C)c1c(F)c(F)c(F)c(F)c1F,379.1487202074205,False,"['711-44-4', '68998-28-7']",1.0302069747,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s455105
POOL-00000256,"InChI=1S/C10H9NO3/c1-7(12)9(11-14)10(13)8-5-3-2-4-6-8/h2-6,13H,1H3",CC(=O)C(N=O)=C(O)c1ccccc1,381.6134012182655,False,['6797-44-0'],1.0586531056,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s729035
POOL-00009151,"InChI=1S/C9H10BrNO/c1-6-3-4-8(10)5-9(6)11-7(2)12/h3-5H,1-2H3,(H,11,12)",CC(O)=Nc1cc(Br)ccc1C,316.3046159437919,False,['116436-10-3'],1.055724944,4,,,,$33.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614fb40?context=bbe
POOL-00040239,"InChI=1S/C9H5F5/c1-2-3-4-5(10)7(12)9(14)8(13)6(4)11/h2H,1,3H2",C=CCc1c(F)c(F)c(F)c(F)c1F,354.2740830813577,False,['1736-60-3'],1.0495433482,4,"$176.30
Each/25g",Check Availability,,$177.00/25 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/a34759
POOL-00025000,"InChI=1S/C9H3F6NS/c10-8(11,12)5-1-6(9(13,14)15)3-7(2-5)16-4-17/h1-3H",FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1,437.10491468786097,False,['23165-29-9'],1.0532345448,4,"$31.25
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-5-bis-trifluoromethyl-phenyl-isothiocyanate-99-thermo-scientific/AC319520010#23165-29-9,$36.90/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/468517
POOL-00042772,"InChI=1S/C8H8BrNO/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,1H3,(H,10,11)",CC(O)=Nc1cccc(Br)c1,279.1754765714122,False,['621-38-5'],1.0508430755,4,,,,,,
POOL-00030026,"InChI=1S/C9H5BrF6/c10-4-5-1-2-6(8(11,12)13)3-7(5)9(14,15)16/h1-3H,4H2",FC(F)(F)c1ccc(CBr)c(C(F)(F)F)c1,378.5660921404976,False,['140690-56-8'],1.0343895315,4,"$73.50
Each/1g",Check Availability,https://www.fishersci.com/shop/products/2-4-bis-trifluoromethyl-benzyl-bromide-97-thermo-scientific/AAB2391003#140690-56-8,$69.20/1 G,"Estimated to ship on November 29, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/290149
POOL-00011761,"InChI=1S/C6H6BrF3N2/c1-3-4(7)5(6(8,9)10)11-12(3)2/h1-2H3",Cc1c(Br)c(C(F)(F)F)nn1C,302.4772218053425,False,['721402-02-4'],1.0551845263,4,,,,,,
POOL-00036825,"InChI=1S/C9H5BrF6/c10-4-5-1-6(8(11,12)13)3-7(2-5)9(14,15)16/h1-3H,4H2",FC(F)(F)c1cc(CBr)cc(C(F)(F)F)c1,346.3160921404976,False,['32247-96-4'],1.0592623395,4,"$39.00
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-5-bis-trifluoromethyl-benzyl-bromide-97-thermo-scientific-3/AC303640010#32247-96-4,$25.50/1 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/263397
POOL-00023766,"InChI=1S/C10H7Br3O2/c1-5(2)10(14)15-9-7(12)3-6(11)4-8(9)13/h3-4H,1H2,2H3",C=C(C)C(=O)Oc1c(Br)cc(Br)cc1Br,403.6708318981758,False,['37721-71-4'],1.0459046498,4,,,,$19.80/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97f113df?context=bbe
POOL-00034815,"InChI=1S/C10H17N2O2P/c1-11(2)15(13,12(3)4)14-10-8-6-5-7-9-10/h5-9H,1-4H3",CN(C)P(=O)(Oc1ccccc1)N(C)C,339.69983791665175,False,['7393-13-7'],1.0625106262,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r424536
POOL-00026311,"InChI=1S/C8H8F8O2/c9-5(10)7(13,14)8(15,16)6(11,12)3-17-1-4-2-18-4/h4-5H,1-3H2",FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,288.8215477433608,False,['19932-27-5'],1.0213244663,4,,,,$135.00/5 ML,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/474169
POOL-00003852,"InChI=1S/C8H5F5N2O2S/c9-18(10,11,12,13)7-1-2-8(15(16)17)6(5-7)3-4-14/h1-2,5H,3H2",N#CCc1cc(S(F)(F)(F)(F)F)ccc1[N+](=O)[O-],562.8114618799113,False,['1309569-29-6'],1.0631080462,4,,,,,,
POOL-00042745,"InChI=1S/C8H8N2O4/c1-5-3-6(2)8(10(13)14)4-7(5)9(11)12/h3-4H,1-2H3",Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],378.797460699165,False,['616-72-8'],1.0456287619,4,,,,,,
POOL-00042670,InChI=1S/C6H3BrN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1,378.8970430243959,False,"['584-48-5', '7238-15-5']",1.0591718302,4,"$87.00
Each/25g",Check Availability,https://www.fishersci.com/shop/products/1-bromo-2-4-dinitrobenzene-98-thermo-scientific/AAB2286714#584-48-5,$103.00/25 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/262226
POOL-00038375,InChI=1S/C9H9BrN2O4/c1-4-7(10)5(2)9(12(15)16)6(3)8(4)11(13)14/h1-3H3,Cc1c(Br)c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],457.7677320309345,False,['143056-43-3'],1.0393180922,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s815950
POOL-00033872,InChI=1S/C9H9BrN2O4/c1-4-5(2)9(12(15)16)7(10)6(3)8(4)11(13)14/h1-3H3,Cc1c(C)c([N+](=O)[O-])c(Br)c(C)c1[N+](=O)[O-],424.7677320309345,False,['5877-60-1'],1.0571510768,4,,,,,,
POOL-00042849,"InChI=1S/C10H20O2/c1-8(2)5-6-12-10(11)7-9(3)4/h8-9H,5-7H2,1-4H3",CC(C)CCOC(=O)CC(C)C,127.80026905978023,False,['659-70-1'],1.0544624219,5,"$21.00
Each/25mL",Check Availability,,$54.60/nan,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w208507
POOL-00017759,"InChI=1S/C11H20O2/c1-4-6-7-8-9-13-11(12)10(3)5-2/h6-7,10H,4-5,8-9H2,1-3H3",CCC=CCCOC(=O)C(C)CC,161.47321404168017,False,['10094-41-4'],1.0437228029,5,,,,$59.80/nan,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w349700
POOL-00039312,"InChI=1S/C10H20O2/c1-5-9(4)7-12-10(11)6-8(2)3/h8-9H,5-7H2,1-4H3",CCC(C)COC(=O)CC(C)C,129.80026905978025,False,"['2445-77-4', '2245-77-4']",1.0425447295,5,,,,$54.60/nan,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w350605
POOL-00030106,"InChI=1S/C10H20O2/c1-5-9(4)10(11)12-7-6-8(2)3/h8-9H,5-7H2,1-4H3",CCC(C)C(=O)OCCC(C)C,129.80026905978025,False,"['27625-35-0', '93803-99-7']",1.0627286449,5,,,,$58.30/nan,"Estimated to ship on November 16, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/w350575
POOL-00042220,"InChI=1S/C10H20O2/c1-4-5-6-7-10(11)12-8-9(2)3/h9H,4-8H2,1-3H3",CCCCCC(=O)OCC(C)C,119.0069869280358,False,['105-79-3'],1.044356916,5,"$19.00
Each/25mL",Check Availability,,$59.80/nan,"Estimated to ship on November 16, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/w220205
POOL-00043295,"InChI=1S/C10H20O2/c1-5-8(3)7-12-10(11)9(4)6-2/h8-9H,5-7H2,1-4H3",CCC(C)COC(=O)C(C)CC,131.80026905978025,False,"['2445-78-5', '81115-67-5']",1.0594805652,5,,,,$54.60/nan,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w335908
POOL-00031463,"InChI=1S/C11H20O2/c1-4-6-7-8-9-13-11(12)10(3)5-2/h5H,4,6-9H2,1-3H3",CC=C(C)C(=O)OCCCCCC,170.92909232631845,False,['65652-33-7'],1.0368609339,5,,,,,,
POOL-00039005,"InChI=1S/C11H22O2/c1-9(8-11(3,4)5)6-7-13-10(2)12/h9H,6-8H2,1-5H3",CC(=O)OCCC(C)CC(C)(C)C,155.96343903735325,False,['58430-94-7'],1.0559834583,5,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s528536
POOL-00042804,"InChI=1S/C10H20O2/c1-3-5-7-8-10(11)12-9-6-4-2/h3-9H2,1-2H3",CCCCCC(=O)OCCCC,98.40620687739316,False,['626-82-4'],1.0447402595,5,"$40.70
Each/25mL",Check Availability,,$59.80/nan,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/w220108
POOL-00040830,"InChI=1S/C8H15BrO2/c1-3-5-6-7(9)8(10)11-4-2/h7H,3-6H2,1-2H3",CCCCC(Br)C(=O)OCC,114.6596856226232,False,['615-96-3'],1.0403181905,5,,,,$43.75/5 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/astatechinc/ateh980295d8?context=bbe
POOL-00040160,"InChI=1S/C10H18O3/c1-7(2)5-9(11)13-10(12)6-8(3)4/h7-8H,5-6H2,1-4H3",CC(C)CC(=O)OC(=O)CC(C)C,162.60887964150504,False,['1468-39-9'],1.0434277864,5,"$24.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/isovaleric-anhydride-95-thermo-scientific-1/AAL0438506#1468-39-9,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s570982
POOL-00011356,"InChI=1S/C10H18O2/c1-8(2)6-5-7-9(3)12-10(4)11/h6,9H,5,7H2,1-4H3",CC(=O)OC(C)CCC=C(C)C,166.67739285527472,False,['19162-00-6'],1.0368256621,5,,,,,,
POOL-00037912,"InChI=1S/C10H20O2/c1-9(2,3)7-12-8(11)10(4,5)6/h7H2,1-6H3",CC(C)(C)COC(=O)C(C)(C)C,157.6578428466209,False,['5340-26-1'],1.0615913739,5,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r279188
POOL-00011087,"InChI=1S/C10H18O3/c1-5-7(3)9(11)13-10(12)8(4)6-2/h7-8H,5-6H2,1-4H3",CCC(C)C(=O)OC(=O)C(C)CC,166.60887964150504,False,['1519-23-9'],1.0491447452,5,,,,,,
POOL-00035926,"InChI=1S/C10H19BrO2/c1-3-5-6-7-8-9(11)10(12)13-4-2/h9H,3-8H2,1-2H3",CCCCCCC(Br)C(=O)OCC,136.88643538696058,False,['5445-29-4'],1.0412309918,5,,,,$122.00/50 ML,"Estimated to ship on November 29, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/17870
POOL-00042446,"InChI=1S/C10H18O2/c1-4-5-6-7-8-12-10(11)9(2)3/h2,4-8H2,1,3H3",C=C(C)C(=O)OCCCCCC,149.9175691117035,False,['142-09-6'],1.0538529263,5,"$28.75
Each/25g",Check Availability,https://www.fishersci.com/shop/products/n-hexyl-methacrylate-97-stab-100ppm-4-methoxyphenol-thermo-scientific/AAL1156914#142-09-6,$260.00/500 G,"Estimated to ship on March 09, 2023",https://www.sigmaaldrich.com/US/en/product/aldrich/462373
POOL-00040306,"InChI=1S/C10H18O3/c1-3-5-7-9(11)13-10(12)8-6-4-2/h3-8H2,1-2H3",CCCCC(=O)OC(=O)CCCC,145.55279339565334,False,['2082-59-9'],1.0474192727,5,,,,,,
POOL-00039013,"InChI=1S/C9H18O2/c1-4-6-8(3)11-9(10)7-5-2/h8H,4-7H2,1-3H3",CCCC(=O)OC(C)CCC,110.13036060964237,False,['60415-61-4'],1.0286599973,5,,,,,,
POOL-00039184,"InChI=1S/C9H18O2/c1-3-5-7-9(10)11-8-6-4-2/h3-8H2,1-2H3",CCCCOC(=O)CCCC,99.73585546369786,False,['591-68-4'],1.034068402,5,"$42.00
Each of 1/25mL",Check Availability,,$299.00/1 ML,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/usp/1082672
POOL-00042227,"InChI=1S/C9H18O2/c1-4-5-9(10)11-7-6-8(2)3/h8H,4-7H2,1-3H3",CCCC(=O)OCCC(C)C,108.13036060964237,False,['106-27-4'],1.0285826528,5,"$21.00
Each/100g",Check Availability,https://www.fishersci.com/shop/products/isopentyl-butyrate-98-thermo-scientific/AAB2110322#106-27-4,,,
